endpoint_id,total_events,threats_found,threats_cleaned,scan_duration,cpu_usage_avg,false_positive
endpoint_36327,8,27.0,10.0,401.375,5.35,0
endpoint_36329,9,100.0,92.0,1803.6666666666667,39.00888888888889,0
endpoint_36331,12,138.0,130.0,531.9166666666666,25.499166666666667,0
endpoint_36332,15,207.0,133.0,925.3333333333334,29.368,0
endpoint_36334,8,86.0,91.0,1170.375,35.61125,0
endpoint_36335,6,109.0,108.0,558.6666666666666,28.481666666666666,0
endpoint_36336,16,69.0,48.0,404.125,9.375625,0
endpoint_36338,5,25.0,20.0,588.8,15.562000000000001,0
endpoint_36339,7,109.0,87.0,714.4285714285714,11.732857142857144,0
endpoint_3634,11,80.0,79.0,273.45454545454544,15.892727272727273,0
endpoint_36340,20,320.0,203.0,747.25,18.5375,0
endpoint_36343,8,72.0,73.0,1041.875,19.275,0
endpoint_36344,17,208.0,255.0,975.7058823529412,26.791764705882354,0
endpoint_36345,9,40.0,78.0,544.6666666666666,13.481111111111112,0
endpoint_36347,6,68.0,38.0,862.5,17.531666666666666,0
endpoint_36348,8,43.0,26.0,284.375,3.76125,0
endpoint_36349,9,69.0,103.0,728.1111111111111,20.07777777777778,0
endpoint_36353,17,158.0,161.0,729.7058823529412,23.413529411764703,0
endpoint_36354,13,172.0,147.0,922.1538461538462,14.928461538461537,0
endpoint_36356,11,275.0,246.0,1272.0,50.95,0
endpoint_36357,12,84.0,111.0,330.1666666666667,22.449166666666667,0
endpoint_36358,6,57.0,37.0,263.6666666666667,20.713333333333335,0
endpoint_36359,11,153.0,146.0,1086.7272727272727,28.36909090909091,0
endpoint_36360,9,92.0,87.0,990.2222222222222,20.008888888888887,0
endpoint_36365,13,47.0,88.0,312.6923076923077,11.418461538461539,0
endpoint_36366,21,171.0,166.0,793.0,13.180952380952382,0
endpoint_36367,2,0.0,0.0,0.0,0.0,0
endpoint_36368,9,43.0,52.0,345.77777777777777,11.216666666666667,0
endpoint_3637,17,144.0,97.0,715.7058823529412,19.32294117647059,0
endpoint_36370,13,115.0,117.0,840.8461538461538,10.911538461538461,0
endpoint_36371,25,236.0,217.0,434.56,15.2916,0
endpoint_36373,8,82.0,90.0,1053.5,17.915,0
endpoint_36374,10,102.0,109.0,1375.1,31.724,0
endpoint_36376,11,120.0,61.0,457.09090909090907,17.685454545454547,0
endpoint_3638,8,48.0,61.0,428.75,8.307500000000001,0
endpoint_36380,33,389.0,269.0,865.8181818181819,21.458181818181817,0
endpoint_36381,34,440.0,298.0,884.2941176470588,18.319117647058825,0
endpoint_36382,8,72.0,93.0,1158.625,17.87625,0
endpoint_36383,13,72.0,31.0,514.8461538461538,6.228461538461539,0
endpoint_36385,25,382.0,246.0,573.36,27.3908,0
endpoint_36388,26,193.0,205.0,808.1923076923077,16.465769230769233,0
endpoint_36390,12,106.0,57.0,663.25,10.613333333333333,0
endpoint_36391,9,33.0,55.0,621.2222222222222,11.585555555555555,0
endpoint_36392,12,109.0,92.0,610.6666666666666,19.890833333333333,0
endpoint_36394,8,186.0,187.0,1515.25,43.8225,0
endpoint_36395,8,152.0,137.0,899.25,26.15125,0
endpoint_36396,13,193.0,175.0,769.6923076923077,27.220769230769232,0
endpoint_36397,13,196.0,96.0,798.8461538461538,24.618461538461535,0
endpoint_36398,15,149.0,102.0,772.8666666666667,17.724,0
endpoint_36399,9,72.0,49.0,542.3333333333334,26.333333333333332,0
endpoint_364,12,139.0,82.0,1074.3333333333333,23.925833333333333,0
endpoint_3640,7,49.0,5.0,490.7142857142857,7.975714285714285,0
endpoint_36401,10,73.0,44.0,579.8,16.482999999999997,0
endpoint_36403,11,245.0,133.0,1076.090909090909,25.69727272727273,0
endpoint_36404,16,117.0,129.0,356.4375,16.980625,0
endpoint_36405,14,134.0,73.0,739.5,17.457857142857144,0
endpoint_36406,16,160.0,155.0,729.5625,14.77875,0
endpoint_36407,4,62.0,71.0,2121.25,40.245000000000005,0
endpoint_36409,14,139.0,131.0,644.4285714285714,15.534285714285714,0
endpoint_36410,20,179.0,181.0,788.5,12.2185,0
endpoint_36411,11,63.0,124.0,401.54545454545456,16.2,0
endpoint_36412,13,80.0,44.0,414.0769230769231,8.215384615384615,0
endpoint_36413,12,175.0,97.0,796.3333333333334,10.946666666666667,0
endpoint_36414,9,41.0,73.0,254.0,11.765555555555556,0
endpoint_36415,11,51.0,144.0,619.9090909090909,18.528181818181817,0
endpoint_36417,7,13.0,41.0,559.7142857142857,18.43857142857143,0
endpoint_36419,19,271.0,246.0,936.578947368421,34.916315789473686,0
endpoint_3642,14,146.0,179.0,705.8571428571429,19.952142857142857,0
endpoint_36422,27,237.0,247.0,386.5925925925926,18.634074074074075,0
endpoint_36426,14,148.0,123.0,556.8571428571429,22.257857142857144,0
endpoint_36427,25,304.0,154.0,696.64,14.372,0
endpoint_36429,11,117.0,105.0,763.8181818181819,19.855454545454545,0
endpoint_3643,15,79.0,112.0,385.3333333333333,16.520666666666667,0
endpoint_36430,10,96.0,76.0,659.5,17.118000000000002,0
endpoint_36433,20,229.0,145.0,709.65,22.65,0
endpoint_36435,23,313.0,374.0,952.304347826087,26.135652173913044,0
endpoint_36436,12,88.0,129.0,786.6666666666666,26.868333333333336,0
endpoint_36437,15,202.0,153.0,649.9333333333333,32.031333333333336,0
endpoint_36438,16,90.0,141.0,788.9375,12.204375,0
endpoint_3644,6,62.0,92.0,485.0,34.21,0
endpoint_36440,8,105.0,104.0,990.375,23.055,0
endpoint_36445,42,400.0,311.0,697.452380952381,23.155952380952378,0
endpoint_36446,8,112.0,76.0,647.25,27.89125,0
endpoint_36447,8,167.0,110.0,1241.75,29.22375,0
endpoint_36448,40,478.0,379.0,803.8,22.14975,0
endpoint_3645,5,24.0,73.0,871.6,30.324,0
endpoint_36452,10,107.0,100.0,889.2,13.347999999999999,0
endpoint_36455,5,25.0,47.0,851.6,22.91,0
endpoint_36456,15,33.0,21.0,330.53333333333336,10.258000000000001,0
endpoint_36457,18,86.0,40.0,386.3888888888889,10.045555555555556,0
endpoint_36458,6,74.0,24.0,955.3333333333334,14.770000000000001,0
endpoint_36459,6,0.0,0.0,0.0,0.0,0
endpoint_36460,18,179.0,164.0,929.6666666666666,31.743333333333332,0
endpoint_36461,9,95.0,106.0,697.7777777777778,27.10111111111111,0
endpoint_36462,13,123.0,48.0,526.5384615384615,11.56,0
endpoint_36463,22,304.0,174.0,1128.8181818181818,26.309545454545454,0
endpoint_36465,29,246.0,134.0,276.48275862068965,10.781724137931034,0
endpoint_36467,11,118.0,76.0,838.0909090909091,10.379999999999999,0
endpoint_36469,8,52.0,37.0,763.375,13.0475,0
endpoint_3647,10,113.0,71.0,683.1,24.48,0
endpoint_36470,9,96.0,63.0,498.22222222222223,10.991111111111111,0
endpoint_36472,8,135.0,112.0,1484.625,19.4175,0
endpoint_36476,11,146.0,82.0,767.3636363636364,22.73818181818182,0
endpoint_36478,33,321.0,256.0,698.6666666666666,16.471515151515153,0
endpoint_36479,11,110.0,162.0,1201.8181818181818,28.44636363636364,0
endpoint_36480,13,183.0,88.0,825.2307692307693,23.201538461538462,0
endpoint_36484,12,97.0,142.0,522.8333333333334,15.126666666666667,0
endpoint_36485,23,79.0,97.0,310.7826086956522,10.040434782608695,0
endpoint_36486,6,49.0,11.0,883.5,19.365,0
endpoint_36487,14,162.0,253.0,1182.7857142857142,26.39785714285714,0
endpoint_36489,29,406.0,257.0,941.9655172413793,18.638965517241378,0
endpoint_3649,7,50.0,132.0,1644.142857142857,59.958571428571425,0
endpoint_36491,9,114.0,133.0,575.5555555555555,24.3,0
endpoint_36495,14,164.0,159.0,593.0714285714286,25.259999999999998,0
endpoint_36499,9,101.0,159.0,1599.5555555555557,28.667777777777776,0
endpoint_3650,9,30.0,78.0,889.4444444444445,10.636666666666667,0
endpoint_36502,10,89.0,78.0,309.4,16.344,0
endpoint_36503,9,232.0,202.0,1583.4444444444443,36.12444444444444,0
endpoint_36505,7,122.0,87.0,894.0,22.608571428571427,0
endpoint_36506,22,230.0,250.0,882.5909090909091,25.811818181818182,0
endpoint_36508,13,17.0,16.0,231.92307692307693,3.02,0
endpoint_36509,22,296.0,240.0,935.6818181818181,14.754545454545456,0
endpoint_3651,11,175.0,194.0,1164.3636363636363,35.97636363636364,0
endpoint_36510,12,150.0,109.0,856.4166666666666,21.290000000000003,0
endpoint_36512,13,147.0,37.0,816.5384615384615,14.723076923076924,0
endpoint_36513,12,140.0,148.0,1078.0833333333333,26.752499999999998,0
endpoint_36514,20,118.0,47.0,578.65,8.975,0
endpoint_36515,24,189.0,172.0,561.5,14.97625,0
endpoint_36516,7,68.0,27.0,562.8571428571429,16.32857142857143,0
endpoint_36517,11,43.0,68.0,691.0909090909091,16.151818181818182,0
endpoint_36518,8,36.0,74.0,807.625,12.785,0
endpoint_3652,7,87.0,97.0,1191.2857142857142,21.599999999999998,0
endpoint_36520,18,72.0,126.0,760.5555555555555,18.758888888888887,0
endpoint_36522,21,195.0,195.0,635.047619047619,21.55095238095238,0
endpoint_36523,6,58.0,86.0,1235.6666666666667,24.745,0
endpoint_36524,12,158.0,66.0,833.25,24.604166666666668,0
endpoint_36526,1,0.0,0.0,0.0,0.0,0
endpoint_36528,7,61.0,84.0,511.2857142857143,19.532857142857143,0
endpoint_36529,12,64.0,134.0,649.4166666666666,20.805833333333336,0
endpoint_3653,10,163.0,146.0,1225.2,23.137,0
endpoint_36531,6,170.0,127.0,1863.0,49.555,0
endpoint_36536,6,0.0,0.0,0.0,0.0,0
endpoint_36538,8,45.0,63.0,495.0,11.1725,0
endpoint_36539,8,129.0,134.0,603.875,30.6075,0
endpoint_3654,25,159.0,215.0,493.32,20.499200000000002,0
endpoint_36540,8,83.0,31.0,445.625,4.866250000000001,0
endpoint_36542,14,129.0,160.0,811.2857142857143,19.094285714285714,0
endpoint_36543,39,321.0,265.0,555.8205128205128,22.01205128205128,0
endpoint_36544,17,214.0,212.0,863.2941176470588,24.462352941176473,0
endpoint_36546,13,199.0,117.0,1065.1538461538462,33.76153846153846,0
endpoint_36549,8,51.0,70.0,646.5,14.7325,0
endpoint_3655,6,40.0,35.0,54.833333333333336,3.515,0
endpoint_36551,15,190.0,120.0,1130.3333333333333,25.119333333333334,0
endpoint_36552,11,180.0,137.0,841.6363636363636,17.762727272727272,0
endpoint_36553,7,55.0,46.0,286.0,18.025714285714287,0
endpoint_36554,9,56.0,90.0,132.88888888888889,13.502222222222223,0
endpoint_36555,30,249.0,269.0,559.5,24.198333333333334,0
endpoint_36556,9,39.0,17.0,634.7777777777778,8.422222222222222,0
endpoint_36563,20,350.0,255.0,1032.7,30.049,0
endpoint_36564,19,181.0,109.0,479.89473684210526,21.76684210526316,0
endpoint_36565,28,200.0,247.0,738.9642857142857,26.53607142857143,0
endpoint_36566,33,328.0,256.0,720.4242424242424,21.170909090909092,0
endpoint_36568,13,136.0,169.0,1057.7692307692307,22.069999999999997,0
endpoint_36569,21,257.0,261.0,684.3333333333334,30.67904761904762,0
endpoint_36570,14,148.0,130.0,667.0,15.191428571428572,0
endpoint_36573,18,213.0,186.0,911.7777777777778,31.292777777777776,0
endpoint_36574,22,273.0,194.0,539.1363636363636,13.293636363636365,0
endpoint_36575,11,116.0,136.0,604.7272727272727,16.362727272727273,0
endpoint_36577,13,167.0,170.0,1125.8461538461538,31.556153846153848,0
endpoint_3658,7,114.0,33.0,446.14285714285717,19.962857142857143,0
endpoint_36580,12,171.0,258.0,1386.1666666666667,53.095,0
endpoint_36582,26,212.0,249.0,840.8076923076923,15.14423076923077,0
endpoint_36583,25,297.0,166.0,962.08,24.79,0
endpoint_36584,14,136.0,153.0,718.2142857142857,25.217857142857145,0
endpoint_36587,14,100.0,105.0,468.35714285714283,14.83357142857143,0
endpoint_36588,7,14.0,5.0,512.2857142857143,2.6685714285714286,0
endpoint_36591,8,120.0,157.0,1321.0,47.16625,0
endpoint_36595,10,101.0,67.0,884.6,19.075,0
endpoint_36597,6,95.0,85.0,1310.8333333333333,26.2,0
endpoint_36598,20,233.0,266.0,816.3,25.176,0
endpoint_36599,25,127.0,156.0,480.84,9.1296,0
endpoint_36600,19,174.0,166.0,728.0,18.20684210526316,0
endpoint_36601,5,0.0,0.0,0.0,0.0,0
endpoint_36602,13,86.0,102.0,353.61538461538464,14.448461538461537,0
endpoint_36603,16,163.0,144.0,617.6875,15.239999999999998,0
endpoint_36605,12,169.0,114.0,915.25,25.896666666666665,0
endpoint_36606,16,190.0,176.0,502.8125,17.119375,0
endpoint_36607,10,47.0,57.0,118.6,12.339,0
endpoint_36611,19,215.0,219.0,570.9473684210526,21.59894736842105,0
endpoint_36613,11,27.0,58.0,530.7272727272727,8.101818181818182,0
endpoint_36615,10,163.0,155.0,855.6,24.543,0
endpoint_36616,28,338.0,208.0,636.8928571428571,18.174642857142857,0
endpoint_36617,14,84.0,38.0,661.9285714285714,12.231428571428571,0
endpoint_36618,10,51.0,70.0,367.3,6.886,0
endpoint_3662,14,227.0,199.0,896.0,40.34428571428571,0
endpoint_36620,3,0.0,0.0,0.0,0.0,0
endpoint_36622,6,146.0,102.0,1265.8333333333333,37.324999999999996,0
endpoint_36623,10,131.0,122.0,891.2,28.535000000000004,0
endpoint_36624,26,230.0,197.0,696.2692307692307,19.67653846153846,0
endpoint_36626,13,36.0,20.0,394.38461538461536,12.156153846153845,0
endpoint_36627,13,107.0,124.0,1009.3846153846154,17.497692307692308,0
endpoint_36629,36,298.0,212.0,561.5,12.639166666666666,0
endpoint_36630,19,64.0,113.0,384.42105263157896,11.943684210526316,0
endpoint_36631,11,126.0,165.0,904.9090909090909,25.189999999999998,0
endpoint_36636,22,194.0,202.0,627.6363636363636,15.161818181818182,0
endpoint_36638,8,100.0,97.0,804.75,31.08875,0
endpoint_3664,11,87.0,70.0,686.0,16.33909090909091,0
endpoint_36640,6,48.0,43.0,66.83333333333333,20.58666666666667,0
endpoint_36641,11,114.0,152.0,545.4545454545455,25.12,0
endpoint_36644,10,2.0,15.0,42.1,3.117,0
endpoint_36647,11,94.0,123.0,767.9090909090909,15.875454545454545,0
endpoint_36649,10,71.0,164.0,1103.2,21.543,0
endpoint_36651,14,142.0,196.0,814.7142857142857,18.152857142857144,0
endpoint_36652,11,48.0,15.0,230.36363636363637,3.157272727272727,0
endpoint_36653,9,102.0,74.0,981.2222222222222,24.19666666666667,0
endpoint_36657,9,124.0,101.0,847.5555555555555,28.276666666666667,0
endpoint_36659,11,154.0,142.0,930.6363636363636,29.754545454545454,0
endpoint_36660,10,137.0,107.0,930.5,20.292,0
endpoint_36661,16,166.0,162.0,538.25,18.005,0
endpoint_36663,8,20.0,28.0,288.875,6.96,0
endpoint_36665,19,117.0,231.0,730.9473684210526,24.193684210526317,0
endpoint_36666,8,65.0,102.0,950.25,42.5925,0
endpoint_36667,25,193.0,189.0,858.52,23.715999999999998,0
endpoint_3667,9,109.0,48.0,524.7777777777778,22.86888888888889,0
endpoint_36672,9,129.0,49.0,712.4444444444445,36.544444444444444,0
endpoint_36673,11,198.0,133.0,1014.0,31.30727272727273,0
endpoint_36674,7,70.0,46.0,586.7142857142857,21.475714285714282,0
endpoint_36675,15,249.0,231.0,903.0666666666667,22.086666666666666,0
endpoint_36677,17,261.0,221.0,943.7647058823529,21.00941176470588,0
endpoint_36678,21,203.0,162.0,700.4285714285714,12.428571428571429,0
endpoint_36679,15,98.0,134.0,332.46666666666664,21.076666666666664,0
endpoint_36681,14,156.0,141.0,701.0,20.037142857142857,0
endpoint_36684,7,157.0,112.0,1430.142857142857,44.07714285714286,0
endpoint_36687,12,178.0,102.0,1087.0,18.620833333333334,0
endpoint_36688,12,121.0,75.0,598.1666666666666,26.023333333333337,0
endpoint_36689,11,51.0,95.0,587.1818181818181,9.992727272727272,0
endpoint_36690,12,47.0,107.0,360.5833333333333,9.456666666666665,0
endpoint_36691,36,272.0,323.0,733.7222222222222,18.401666666666667,0
endpoint_36692,13,181.0,133.0,713.0769230769231,27.058461538461536,0
endpoint_36693,9,69.0,82.0,747.2222222222222,23.056666666666665,0
endpoint_36695,13,91.0,100.0,523.6923076923077,13.834615384615384,0
endpoint_36696,8,106.0,121.0,1030.25,40.695,0
endpoint_36697,20,166.0,194.0,928.45,26.349,0
endpoint_36698,17,161.0,168.0,992.1176470588235,17.451176470588237,0
endpoint_36699,13,165.0,111.0,838.0769230769231,19.364615384615384,0
endpoint_367,21,170.0,169.0,716.1428571428571,20.865238095238094,0
endpoint_3670,11,135.0,154.0,675.4545454545455,27.14636363636364,0
endpoint_36700,8,92.0,80.0,833.625,17.0225,0
endpoint_36703,9,131.0,101.0,781.3333333333334,32.15888888888889,0
endpoint_36704,12,47.0,44.0,339.0,11.941666666666668,0
endpoint_36705,17,128.0,161.0,785.2941176470588,19.036470588235293,0
endpoint_36712,10,125.0,167.0,804.7,23.499000000000002,0
endpoint_36713,7,89.0,67.0,1488.857142857143,44.220000000000006,0
endpoint_36714,11,52.0,59.0,597.5454545454545,9.092727272727274,0
endpoint_36719,10,175.0,95.0,1183.4,47.144999999999996,0
endpoint_3672,10,214.0,161.0,1453.0,32.219,0
endpoint_36720,9,99.0,73.0,769.6666666666666,21.766666666666666,0
endpoint_36721,11,182.0,166.0,578.8181818181819,30.80727272727273,0
endpoint_36722,19,25.0,51.0,486.1578947368421,15.672631578947367,0
endpoint_36725,16,247.0,172.0,1269.75,27.638749999999998,0
endpoint_36726,19,225.0,231.0,786.2105263157895,26.873157894736845,0
endpoint_36727,15,205.0,105.0,960.6666666666666,24.330000000000002,0
endpoint_36729,19,188.0,92.0,822.5263157894736,12.488947368421051,0
endpoint_3673,12,156.0,52.0,256.8333333333333,18.971666666666668,0
endpoint_36730,7,49.0,58.0,605.4285714285714,13.137142857142859,0
endpoint_36733,13,72.0,186.0,756.0,20.41846153846154,0
endpoint_36734,10,148.0,115.0,834.2,17.492,0
endpoint_36735,10,143.0,155.0,998.3,22.466,0
endpoint_36736,10,56.0,54.0,541.3,13.193999999999999,0
endpoint_3674,11,110.0,72.0,694.2727272727273,16.02,0
endpoint_36744,8,108.0,146.0,889.75,42.5125,0
endpoint_36745,8,64.0,76.0,365.375,25.564999999999998,0
endpoint_36746,14,166.0,148.0,708.0,26.692857142857143,0
endpoint_36748,14,173.0,136.0,1012.0,20.485000000000003,0
endpoint_36749,5,87.0,56.0,749.6,18.284,0
endpoint_3675,13,82.0,43.0,519.8461538461538,17.336923076923078,0
endpoint_36752,7,55.0,50.0,494.57142857142856,28.95,0
endpoint_36753,31,249.0,124.0,571.4516129032259,9.328709677419354,0
endpoint_36754,11,82.0,86.0,584.9090909090909,12.532727272727273,0
endpoint_36755,17,270.0,255.0,1038.9411764705883,31.37529411764706,0
endpoint_36758,9,107.0,39.0,474.22222222222223,22.095555555555556,0
endpoint_36759,7,14.0,62.0,733.2857142857143,13.901428571428571,0
endpoint_3676,8,86.0,94.0,968.5,30.042500000000004,0
endpoint_36763,10,113.0,128.0,384.2,23.91,0
endpoint_36764,16,178.0,196.0,912.4375,26.24375,0
endpoint_36765,7,68.0,28.0,217.57142857142858,16.897142857142857,0
endpoint_36766,11,32.0,74.0,707.7272727272727,10.58181818181818,0
endpoint_36767,21,251.0,178.0,787.8095238095239,25.506190476190476,0
endpoint_3677,10,72.0,81.0,767.0,13.763,0
endpoint_36770,20,180.0,211.0,985.7,19.323,0
endpoint_36771,8,68.0,65.0,847.0,24.23375,0
endpoint_36772,8,124.0,158.0,1233.0,36.567499999999995,0
endpoint_36777,28,223.0,188.0,267.75,9.665357142857143,0
endpoint_36778,6,88.0,144.0,1903.6666666666667,43.84166666666667,0
endpoint_36781,14,34.0,19.0,67.07142857142857,0.8492857142857143,0
endpoint_36782,13,101.0,60.0,388.2307692307692,16.73153846153846,0
endpoint_36783,10,118.0,160.0,1039.7,28.696000000000005,0
endpoint_36784,10,112.0,116.0,679.2,21.374000000000002,0
endpoint_36787,26,304.0,254.0,620.7307692307693,21.006923076923076,0
endpoint_36789,16,256.0,122.0,800.625,19.01125,0
endpoint_36790,16,32.0,39.0,383.0625,9.69625,0
endpoint_36791,18,200.0,222.0,599.9444444444445,26.99388888888889,0
endpoint_36793,11,92.0,51.0,864.9090909090909,19.312727272727273,0
endpoint_36794,12,161.0,75.0,958.25,27.124166666666667,0
endpoint_36799,16,84.0,45.0,311.25,10.49625,0
endpoint_368,11,38.0,49.0,217.45454545454547,9.205454545454545,0
endpoint_36806,17,106.0,103.0,337.4117647058824,14.15,0
endpoint_36808,35,282.0,324.0,676.0,17.504571428571428,0
endpoint_36811,9,145.0,174.0,1305.4444444444443,22.697777777777777,0
endpoint_36813,10,132.0,122.0,1148.2,26.137999999999998,0
endpoint_36816,18,198.0,130.0,924.5555555555555,22.742222222222225,0
endpoint_36817,12,83.0,75.0,729.4166666666666,17.9825,0
endpoint_36818,11,168.0,97.0,1056.8181818181818,28.724545454545456,0
endpoint_36820,15,33.0,92.0,276.0,3.73,0
endpoint_36821,7,60.0,46.0,699.2857142857143,18.625714285714285,0
endpoint_36822,9,38.0,75.0,645.4444444444445,11.386666666666667,0
endpoint_36824,16,117.0,78.0,462.1875,9.24375,0
endpoint_36826,9,139.0,127.0,493.3333333333333,17.51888888888889,0
endpoint_36828,24,166.0,277.0,665.5833333333334,20.138749999999998,0
endpoint_36829,9,25.0,93.0,673.4444444444445,16.686666666666667,0
endpoint_3683,12,87.0,93.0,772.5,14.123333333333335,0
endpoint_36830,15,130.0,72.0,818.4,18.16466666666667,0
endpoint_36831,12,91.0,97.0,598.5,23.4675,0
endpoint_36833,12,98.0,55.0,448.3333333333333,11.99,0
endpoint_36835,8,25.0,45.0,452.25,15.368749999999999,0
endpoint_36837,11,98.0,61.0,392.3636363636364,18.2,0
endpoint_36838,4,13.0,39.0,31.5,16.1075,0
endpoint_36839,5,38.0,30.0,580.2,13.802000000000001,0
endpoint_3684,10,61.0,167.0,896.3,20.455000000000002,0
endpoint_36840,11,74.0,88.0,348.09090909090907,16.36909090909091,0
endpoint_36842,7,66.0,102.0,1290.142857142857,47.40428571428572,0
endpoint_36843,4,49.0,39.0,149.0,20.9925,0
endpoint_36847,9,100.0,100.0,599.4444444444445,17.13111111111111,0
endpoint_36848,6,12.0,33.0,36.666666666666664,13.578333333333333,0
endpoint_36855,11,169.0,160.0,943.5454545454545,27.44181818181818,0
endpoint_36856,9,110.0,49.0,729.4444444444445,11.360000000000001,0
endpoint_36858,9,84.0,54.0,750.0,28.66,0
endpoint_36859,13,219.0,220.0,1314.3846153846155,24.414615384615384,0
endpoint_36860,10,45.0,84.0,915.9,21.958999999999996,0
endpoint_36863,21,160.0,170.0,658.952380952381,17.865714285714287,0
endpoint_36865,7,3.0,35.0,168.28571428571428,3.5814285714285714,0
endpoint_36866,16,310.0,237.0,1264.4375,32.1375,0
endpoint_36869,7,46.0,5.0,68.57142857142857,5.2057142857142855,0
endpoint_36870,22,270.0,281.0,869.8636363636364,32.861363636363635,0
endpoint_36871,14,93.0,170.0,648.1428571428571,19.224999999999998,0
endpoint_36872,11,53.0,45.0,304.0,11.418181818181818,0
endpoint_36875,12,136.0,107.0,275.0833333333333,14.994166666666667,0
endpoint_36879,13,132.0,68.0,554.1538461538462,21.95384615384615,0
endpoint_3688,12,77.0,54.0,398.3333333333333,12.571666666666667,0
endpoint_36880,6,18.0,29.0,584.1666666666666,7.166666666666667,0
endpoint_36884,5,87.0,65.0,595.0,23.328,0
endpoint_36886,18,153.0,155.0,855.1666666666666,16.869444444444444,0
endpoint_36888,8,127.0,104.0,1195.75,28.2175,0
endpoint_36889,16,114.0,146.0,772.75,22.169375,0
endpoint_3689,10,31.0,42.0,457.6,8.357,0
endpoint_36890,6,36.0,52.0,336.3333333333333,6.441666666666666,0
endpoint_36891,8,95.0,36.0,702.625,5.8325,0
endpoint_36892,17,251.0,251.0,1236.4117647058824,31.752941176470586,0
endpoint_36896,7,107.0,79.0,695.0,27.8,0
endpoint_36897,17,187.0,112.0,895.3529411764706,17.011764705882353,0
endpoint_36899,10,90.0,141.0,716.8,17.255000000000003,0
endpoint_369,7,29.0,27.0,71.57142857142857,5.542857142857143,0
endpoint_36900,8,115.0,77.0,1308.625,25.64125,0
endpoint_36901,27,351.0,288.0,907.925925925926,29.279999999999998,0
endpoint_36902,12,188.0,149.0,892.8333333333334,23.260833333333334,0
endpoint_36904,10,125.0,77.0,974.5,35.052,0
endpoint_36905,11,185.0,192.0,1292.7272727272727,31.415454545454544,0
endpoint_36907,8,93.0,53.0,683.0,17.1775,0
endpoint_36908,14,235.0,116.0,767.6428571428571,20.895000000000003,0
endpoint_36912,9,74.0,122.0,554.7777777777778,10.961111111111112,0
endpoint_36913,10,144.0,128.0,1171.5,29.29,0
endpoint_36914,27,351.0,369.0,909.7407407407408,26.854814814814816,0
endpoint_36916,15,75.0,110.0,354.3333333333333,8.105333333333332,0
endpoint_36917,9,80.0,101.0,765.5555555555555,26.832222222222224,0
endpoint_36919,12,67.0,12.0,178.33333333333334,3.6141666666666663,0
endpoint_3692,11,67.0,39.0,279.3636363636364,5.462727272727272,0
endpoint_36920,5,84.0,12.0,362.2,23.380000000000003,0
endpoint_36922,8,85.0,15.0,668.125,21.990000000000002,0
endpoint_36924,6,125.0,123.0,601.8333333333334,47.919999999999995,0
endpoint_36927,8,107.0,113.0,837.25,29.5025,0
endpoint_36929,13,90.0,145.0,540.3076923076923,8.942307692307692,0
endpoint_3693,8,99.0,75.0,832.375,21.365000000000002,0
endpoint_36930,9,87.0,47.0,548.2222222222222,11.801111111111112,0
endpoint_36932,10,79.0,54.0,545.7,15.325999999999999,0
endpoint_36933,3,37.0,43.0,1384.0,44.28,0
endpoint_36937,7,0.0,0.0,0.0,0.0,0
endpoint_36938,12,265.0,191.0,1188.0,31.1675,0
endpoint_3694,10,241.0,185.0,1499.1,31.487000000000002,0
endpoint_36940,8,74.0,61.0,646.0,16.65,0
endpoint_36944,5,31.0,34.0,1004.4,18.754,0
endpoint_36946,10,130.0,81.0,1594.5,22.873,0
endpoint_36947,36,193.0,169.0,513.6388888888889,14.88861111111111,0
endpoint_36949,12,152.0,116.0,932.8333333333334,28.741666666666664,0
endpoint_36951,3,11.0,45.0,632.3333333333334,5.196666666666666,0
endpoint_36955,8,63.0,88.0,497.75,10.2975,0
endpoint_36956,7,98.0,65.0,926.7142857142857,24.768571428571427,0
endpoint_36957,5,41.0,43.0,225.6,11.754000000000001,0
endpoint_3696,18,199.0,236.0,1172.8333333333333,21.9,0
endpoint_36960,8,15.0,34.0,346.875,2.87125,0
endpoint_36962,5,49.0,58.0,626.0,19.922,0
endpoint_36963,14,52.0,91.0,450.0,13.905000000000001,0
endpoint_36964,7,38.0,55.0,207.14285714285714,21.3,0
endpoint_36965,11,90.0,57.0,741.9090909090909,23.415454545454544,0
endpoint_36966,9,87.0,61.0,565.8888888888889,13.938888888888888,0
endpoint_36967,12,126.0,92.0,622.8333333333334,18.265833333333333,0
endpoint_36968,12,108.0,87.0,390.8333333333333,19.691666666666666,0
endpoint_36969,16,142.0,233.0,941.0625,19.155625,0
endpoint_3697,13,235.0,174.0,1344.3846153846155,28.75692307692308,0
endpoint_36971,13,127.0,96.0,712.6923076923077,21.181538461538462,0
endpoint_36973,7,46.0,86.0,1082.857142857143,22.767142857142858,0
endpoint_36974,18,204.0,189.0,690.4444444444445,27.54222222222222,0
endpoint_36975,30,253.0,296.0,862.2,24.769333333333332,0
endpoint_36977,6,139.0,103.0,1732.3333333333333,41.75333333333333,0
endpoint_3698,11,139.0,151.0,876.1818181818181,22.096363636363638,0
endpoint_36982,6,94.0,85.0,1131.6666666666667,25.073333333333334,0
endpoint_36983,13,132.0,176.0,880.7692307692307,22.103846153846156,0
endpoint_36984,6,79.0,72.0,1434.0,25.663333333333338,0
